,name,Morgan radius 2 tanimoto similarity average,Morgan radius 2 tanimoto similarity std,Morgan radius 2 tanimoto similarity max,Morgan radius 2 tanimoto similarity median,Morgan radius 2 tanimoto similarity percentile 80,Morgan radius 2 tanimoto similarity percentile 90,Morgan radius 2 tanimoto similarity percentile 95,Morgan radius 3 tanimoto similarity average,Morgan radius 3 tanimoto similarity std,Morgan radius 3 tanimoto similarity max,Morgan radius 3 tanimoto similarity median,Morgan radius 3 tanimoto similarity percentile 80,Morgan radius 3 tanimoto similarity percentile 90,Morgan radius 3 tanimoto similarity percentile 95,Morgan radius 4 tanimoto similarity average,Morgan radius 4 tanimoto similarity std,Morgan radius 4 tanimoto similarity max,Morgan radius 4 tanimoto similarity median,Morgan radius 4 tanimoto similarity percentile 80,Morgan radius 4 tanimoto similarity percentile 90,Morgan radius 4 tanimoto similarity percentile 95,custom fingerprint tanimoto similarity average,custom fingerprint tanimoto similarity std,custom fingerprint tanimoto similarity max,custom fingerprint tanimoto similarity median,custom fingerprint tanimoto similarity percentile 80,custom fingerprint tanimoto similarity percentile 90,custom fingerprint tanimoto similarity percentile 95
"2-(Acetyloxy)-3-carboxy-N,N,N-trimethylpropan-1-aminium","2-(Acetyloxy)-3-carboxy-N,N,N-trimethylpropan-1-aminium",0.0509835558570209,0.04598995386394947,0.4090909090909091,0.037037037037037035,0.08333333333333333,0.11320754716981132,0.14285714285714285,0.045870384273745256,0.04104585699395333,0.35294117647058826,0.034482758620689655,0.07352941176470588,0.1016949152542373,0.12693941426335795,0.045459869836189964,0.04080256444792746,0.35294117647058826,0.03389830508474576,0.07272727272727272,0.10144927536231885,0.125,0.16891530331027085,0.08689640241320111,0.7272727272727273,0.14814814814814814,0.07272727272727272,0.10144927536231885,0.125
1-Amino-2-propanol,1-Amino-2-propanol,0.0389681059657455,0.036693002010231776,0.4666666666666667,0.029411764705882353,0.05405405405405406,0.07142857142857142,0.10526315789473684,0.03588958006175662,0.03580463134730065,0.4666666666666667,0.02631578947368421,0.04886045581767286,0.06666666666666667,0.1,0.0355067484553637,0.03580829312343725,0.4666666666666667,0.02631578947368421,0.04878048780487805,0.06666666666666667,0.0975609756097561,0.18146516186940553,0.09626154300681584,1.0,0.16129032258064516,0.04878048780487805,0.06666666666666667,0.0975609756097561
"1-Chloro-2,4-Dinitrobenzene","1-Chloro-2,4-Dinitrobenzene",0.12131817357217595,0.0837277374563761,0.7,0.11494252873563218,0.15873015873015872,0.2,0.28888888888888886,0.10065266618253414,0.0677287135024681,0.5686274509803921,0.09523809523809523,0.13157894736842105,0.16575342465753506,0.2361111111111111,0.09748744336502554,0.06511127082906226,0.5471698113207547,0.09195402298850575,0.12857142857142856,0.16129032258064516,0.22666666666666666,0.2588498655468577,0.10744153359743493,0.8421052631578947,0.25,0.12857142857142856,0.16129032258064516,0.22666666666666666
9-Ethyladenine,9-Ethyladenine,0.10349255142375476,0.05615505001237132,0.6666666666666666,0.1,0.13725490196078433,0.1638152011922505,0.2,0.08340642249969794,0.04328717205061547,0.5471698113207547,0.08064516129032258,0.109375,0.12987012987012986,0.1598840579710146,0.08011255106414011,0.04126119282186012,0.5087719298245614,0.07777777777777778,0.10526315789473684,0.125,0.1518987341772152,0.3190056341724932,0.16440812228675836,0.9655172413793104,0.2926829268292683,0.10526315789473684,0.125,0.1518987341772152
"2,3-Dihydroxybenzoic Acid","2,3-Dihydroxybenzoic Acid",0.1520254145112563,0.08607083225828528,1.0,0.14545454545454545,0.2,0.2558139534883721,0.3091575091575095,0.12590117014580796,0.06965867700759822,1.0,0.12121212121212122,0.16666666666666666,0.21052631578947367,0.25,0.12365514340505532,0.06897867511825843,1.0,0.11864406779661017,0.1639833618791289,0.20588235294117646,0.25,0.2555760352122054,0.11541414892286264,1.0,0.23333333333333334,0.1639833618791289,0.20588235294117646,0.25
2-Chloroethanol,2-Chloroethanol,0.02007393565421805,0.029685973284721594,1.0,0.02,0.030303030303030304,0.043478260869565216,0.0625,0.018703759793447818,0.02894036175533017,1.0,0.01694915254237288,0.027777777777777776,0.04,0.05714285714285714,0.018519531021164964,0.028913767509240938,1.0,0.01639344262295082,0.027777777777777776,0.04,0.05714285714285714,0.13292483799800356,0.07793236027688356,1.0,0.11764705882352941,0.027777777777777776,0.04,0.05714285714285714
Tartronic acid,Tartronic acid,0.04568317504215133,0.06487640472342981,0.5357142857142857,0.02127659574468085,0.07462686567164178,0.1276595744680851,0.1751334858886349,0.04237572844146823,0.06133822009838274,0.52,0.0196078431372549,0.06818181818181818,0.11538461538461539,0.1702127659574468,0.0418111741089409,0.061023382763731496,0.52,0.0196078431372549,0.06684684684684668,0.11320754716981132,0.16666666666666666,0.17134736330169414,0.11483728295558218,0.9473684210526315,0.14285714285714285,0.06684684684684668,0.11320754716981132,0.16666666666666666
2-Oxobutanoic Acid,2-Oxobutanoic Acid,0.06220470551441226,0.0626424326340021,1.0,0.041666666666666664,0.0975609756097561,0.15,0.1912867274569404,0.057086061433415464,0.05966195725602101,1.0,0.037037037037037035,0.08695652173913043,0.13636363636363635,0.17647058823529413,0.056279893373409495,0.05943271442799538,1.0,0.03614457831325301,0.08695652173913043,0.13333333333333333,0.17391304347826086,0.16202437661233843,0.10960379591867167,1.0,0.125,0.08695652173913043,0.13333333333333333,0.17391304347826086
2-Phosphoglyceric Acid,2-Phosphoglyceric Acid,0.04339220182310276,0.05226109201224434,0.375,0.020833333333333332,0.07818627450980387,0.11864406779661017,0.1568627450980392,0.04048552210437656,0.0486762943770554,0.36363636363636365,0.02127659574468085,0.06944444444444445,0.1079417879417881,0.14285714285714285,0.040053892174177444,0.048443718865395995,0.36363636363636365,0.02127659574468085,0.06779661016949153,0.10714285714285714,0.14285714285714285,0.166133671008922,0.09828715541070221,0.7727272727272727,0.14705882352941177,0.06779661016949153,0.10714285714285714,0.14285714285714285
"2,5-Dichlorophenol","2,5-Dichlorophenol",0.1366032158530451,0.07712625203500068,0.7142857142857143,0.13636363636363635,0.18867924528301888,0.23255813953488372,0.2619047619047619,0.11336485792489148,0.0623682578446091,0.5555555555555556,0.11363636363636363,0.15517241379310345,0.1896551724137931,0.21739130434782608,0.11114325225244547,0.06172668789888637,0.5555555555555556,0.1111111111111111,0.15217391304347827,0.1864406779661017,0.21428571428571427,0.22593559467919325,0.13450975280852231,1.0,0.19047619047619047,0.15217391304347827,0.1864406779661017,0.21428571428571427
Protocatechuic Acid,Protocatechuic Acid,0.14742055186612932,0.08134590599938374,0.6571428571428571,0.140625,0.19607843137254902,0.24390243902439024,0.2978723404255319,0.12266955352845343,0.06620992413594007,0.5813953488372093,0.11764705882352941,0.16176470588235295,0.2,0.2459016393442623,0.12051105061638788,0.06552026816330993,0.5813953488372093,0.11428571428571428,0.1591567852437417,0.19642857142857142,0.2455478318437604,0.25150332186571855,0.11423255615573584,1.0,0.22857142857142856,0.1591567852437417,0.19642857142857142,0.2455478318437604
3-Cyanopyridine,3-Cyanopyridine,0.1097653556463041,0.07165510748514688,1.0,0.11290322580645161,0.16,0.1875,0.2222222222222222,0.09286458242554158,0.061118844227711154,1.0,0.09523809523809523,0.13333333333333333,0.15894660894660909,0.1841031149301827,0.09115610151861588,0.060669555179398066,1.0,0.09230769230769231,0.13333333333333333,0.15714285714285714,0.18181818181818182,0.29258230274822233,0.15397567284135613,1.0,0.25925925925925924,0.13333333333333333,0.15714285714285714,0.18181818181818182
3-Hydroxyanthranilic Acid,3-Hydroxyanthranilic Acid,0.1570896969470552,0.08599065264859003,1.0,0.14754098360655737,0.21428571428571427,0.2608695652173913,0.3076923076923077,0.13031771828676048,0.06959972310280714,1.0,0.12244897959183673,0.17647058823529413,0.21428571428571427,0.2545454545454545,0.12802499295632075,0.06901063000086721,1.0,0.12,0.17543859649122806,0.2125,0.25,0.2676177462709394,0.1236772579765512,1.0,0.24324324324324326,0.17543859649122806,0.2125,0.25
Acetoacetic Acid,Acetoacetic Acid,0.061713115472036235,0.06524558996492429,1.0,0.04081632653061224,0.0975609756097561,0.15,0.1951219512195122,0.05671252244742762,0.06225659662514957,1.0,0.03571428571428571,0.08695652173913043,0.13636363636363635,0.18373205741626836,0.05596288567916182,0.06202277828131051,1.0,0.034482758620689655,0.08571428571428572,0.13333333333333333,0.18181818181818182,0.16202437661233843,0.10960379591867167,1.0,0.125,0.08571428571428572,0.13333333333333333,0.18181818181818182
3-Hydroxybenzyl alcohol,3-Hydroxybenzyl alcohol,0.14122283802012722,0.07850654300892936,0.5666666666666667,0.14285714285714285,0.20408163265306123,0.23593582887700573,0.2682926829268293,0.11741416163572956,0.06420411253469673,0.5,0.11764705882352941,0.16666666666666666,0.19230769230769232,0.22413793103448276,0.11520347514963862,0.06360005366166385,0.5,0.11494252873563218,0.16393442622950818,0.1896551724137931,0.2222222222222222,0.27246831963703544,0.12135577229813525,0.875,0.24324324324324326,0.16393442622950818,0.1896551724137931,0.2222222222222222
Benzenepropanoic acid,Benzenepropanoic acid,0.13722941566112234,0.0876058633632104,0.6857142857142857,0.12698412698412698,0.22,0.2545454545454545,0.288135593220339,0.11425678686531408,0.0725976298398023,0.5909090909090909,0.10606060606060606,0.17647058823529413,0.20930232558139536,0.24,0.11061696948142617,0.0698999252485979,0.5777777777777777,0.10294117647058823,0.16923076923076924,0.20224719101123595,0.23214285714285715,0.24801311346721414,0.12299723530734784,0.8571428571428571,0.21739130434782608,0.16923076923076924,0.20224719101123595,0.23214285714285715
Gamma-Aminobutyric Acid,Gamma-Aminobutyric Acid,0.04566282162873477,0.05315596719889955,0.65,0.02564102564102564,0.07692307692307693,0.11904761904761904,0.14285714285714285,0.041638375939594095,0.04940491372890857,0.6190476190476191,0.023255813953488372,0.07142857142857142,0.10416666666666667,0.13157894736842105,0.04119062421454996,0.0492189777549394,0.6190476190476191,0.023255813953488372,0.06818181818181818,0.10416666666666667,0.13157894736842105,0.18692739457622073,0.1233522624871552,1.0,0.15,0.06818181818181818,0.10416666666666667,0.13157894736842105
4-Hydroxybenzyl Alcohol,4-Hydroxybenzyl Alcohol,0.13320110383310646,0.07437719179903446,0.6060606060606061,0.13636363636363635,0.1875,0.21739130434782608,0.25,0.11140391061864445,0.061600841662003164,0.55,0.11363636363636363,0.15517241379310345,0.1813131313131318,0.20625583566760045,0.10918868525041774,0.06065283928733358,0.5365853658536586,0.1111111111111111,0.15151515151515152,0.17647058823529413,0.2,0.27246831963703544,0.12135577229813525,0.875,0.24324324324324326,0.15151515151515152,0.17647058823529413,0.2
4-Hydroxybenzaldehyde,4-Hydroxybenzaldehyde,0.13497997414739585,0.07606878846001698,1.0,0.13953488372093023,0.19148936170212766,0.2222222222222222,0.25,0.11263051001037264,0.06321576954071473,1.0,0.11538461538461539,0.15873015873015872,0.18181818181818182,0.20754716981132076,0.11036992413294619,0.06228973974566449,1.0,0.11267605633802817,0.15492957746478872,0.17857142857142858,0.2033898305084746,0.26438632702849607,0.12093555992959279,1.0,0.23076923076923078,0.15492957746478872,0.17857142857142858,0.2033898305084746
4-Hydroxybenzoic Acid,4-Hydroxybenzoic Acid,0.152142387856933,0.09022646462219737,1.0,0.14814814814814814,0.20833333333333334,0.2564102564102564,0.3023255813953488,0.12776719601518582,0.07555470536161106,1.0,0.12345679012345678,0.1724137931034483,0.2127659574468085,0.25,0.12526499777516417,0.07446919367975906,1.0,0.1206896551724138,0.16923076923076924,0.20754716981132076,0.25,0.2745579464982783,0.13497105543161195,1.0,0.2413793103448276,0.16923076923076924,0.20754716981132076,0.25
5-Aminolevulinic Acid,5-Aminolevulinic Acid,0.04532135995003016,0.05396420635764542,0.5357142857142857,0.022727272727272728,0.0784313725490196,0.11904761904761904,0.15555555555555556,0.04062366521646609,0.04773039083873772,0.46875,0.022727272727272728,0.06896551724137931,0.10638297872340426,0.1388888888888889,0.04021003669117997,0.047485744339641776,0.46875,0.022222222222222223,0.06666666666666667,0.10526315789473684,0.13793103448275862,0.17332482082053818,0.10514193247830672,0.7368421052631579,0.14705882352941177,0.06666666666666667,0.10526315789473684,0.13793103448275862
5-Aminovaleric acid,5-Aminovaleric acid,0.04263778846015937,0.04894717490299536,0.5652173913043478,0.023809523809523808,0.07163561076604535,0.1111111111111111,0.13157894736842105,0.038142689800862835,0.043182635566635305,0.5,0.02247191011235955,0.06521739130434782,0.09433962264150944,0.11627906976744186,0.03776834539237344,0.04299279507618418,0.5,0.022222222222222223,0.06382978723404255,0.09433962264150944,0.11627906976744186,0.17231321826809698,0.11108843865540607,0.8571428571428571,0.1388888888888889,0.06382978723404255,0.09433962264150944,0.11627906976744186
(+-)-5-Hydroxytryptophan,(+-)-5-Hydroxytryptophan,0.13426483432785932,0.06032962698290139,0.6538461538461539,0.13432835820895522,0.18181818181818182,0.21052631578947367,0.23636363636363636,0.10840884679511842,0.04705159872076438,0.5428571428571428,0.10909090909090909,0.14473684210526316,0.16666666666666666,0.18478260869565216,0.10013083014595987,0.0431478100802931,0.475,0.10112359550561797,0.13333333333333333,0.154321966693101,0.1706762749445677,0.30243150419080367,0.09789271352876075,0.8125,0.30303030303030304,0.13333333333333333,0.154321966693101,0.1706762749445677
5-Ureidoimidazole-4-carboxylic acid,5-Ureidoimidazole-4-carboxylic acid,0.09809441640991928,0.05011339730178048,1.0,0.08928571428571429,0.13114754098360656,0.16666666666666666,0.1875,0.08375923265182932,0.042539473046478975,1.0,0.07792207792207792,0.1111111111111111,0.13953488372093023,0.16103225806451635,0.08262876620696832,0.04233445715033784,1.0,0.07692307692307693,0.10994598621717261,0.13793103448275862,0.15789473684210525,0.2700165050515862,0.10474651319986282,1.0,0.2564102564102564,0.10994598621717261,0.13793103448275862,0.15789473684210525
"5,6,7,8-Tetrahydropteridine","5,6,7,8-Tetrahydropteridine",0.08235240375880842,0.04093200307363327,1.0,0.08064516129032258,0.10714285714285714,0.12280701754385964,0.13725490196078433,0.06609859916539526,0.03319954290143837,1.0,0.06557377049180328,0.0847457627118644,0.09859154929577464,0.1095890410958904,0.0653018452039215,0.03299161035730286,1.0,0.0641025641025641,0.0847457627118644,0.09836065573770492,0.10931818181818187,0.24877622980024733,0.10512938988509028,1.0,0.23529411764705882,0.0847457627118644,0.09836065573770492,0.10931818181818187
Ethylene Glycol,Ethylene Glycol,0.024653508028686866,0.03564872937666917,1.0,0.018518518518518517,0.04878048780487805,0.06060606060606061,0.07894736842105263,0.022674985746171744,0.03435692461045737,1.0,0.015625,0.043478260869565216,0.05714285714285714,0.07692307692307693,0.0223981997233724,0.034279500375325,1.0,0.014705882352941176,0.0425531914893617,0.05714285714285714,0.07692307692307693,0.16286388504067806,0.08176512883317026,1.0,0.14814814814814814,0.0425531914893617,0.05714285714285714,0.07692307692307693
Acetic Acid,Acetic Acid,0.0648905819472505,0.06879826763420178,1.0,0.04081632653061224,0.10548712206047012,0.16666666666666666,0.2,0.058448719293200495,0.06552794319779433,1.0,0.03614457831325301,0.09259259259259259,0.14634146341463414,0.18518518518518517,0.057529658459776714,0.06539684632112922,1.0,0.034482758620689655,0.09090909090909091,0.14285714285714285,0.18518518518518517,0.12210290089104124,0.10554934189959475,1.0,0.09090909090909091,0.09090909090909091,0.14285714285714285,0.18518518518518517
Acetaldehyde,Acetaldehyde,0.02914600283279282,0.025978356510522996,0.3333333333333333,0.027777777777777776,0.045454545454545456,0.06060606060606061,0.07142857142857142,0.026169346403028575,0.024614203626808936,0.3333333333333333,0.023809523809523808,0.041666666666666664,0.05405405405405406,0.06666666666666667,0.02577910636699901,0.024556067534428967,0.3333333333333333,0.023255813953488372,0.04,0.05405405405405406,0.06666666666666667,0.06976724117535896,0.04333323551020135,0.5,0.05555555555555555,0.04,0.05405405405405406,0.06666666666666667
Acetamide,Acetamide,0.05056211461966749,0.05020877668476529,1.0,0.034482758620689655,0.07692307692307693,0.10714285714285714,0.13793103448275862,0.04574206779449266,0.04836152469944307,1.0,0.031746031746031744,0.06818181818181818,0.0967741935483871,0.13157894736842105,0.045012139164139764,0.048326537651055775,1.0,0.03125,0.06666666666666667,0.0967741935483871,0.13043478260869565,0.1275628039287558,0.08281650591260735,1.0,0.11538461538461539,0.06666666666666667,0.0967741935483871,0.13043478260869565
Acetone,Acetone,0.05525299196296461,0.04938188046739365,0.45454545454545453,0.047619047619047616,0.08571428571428572,0.11494505494505534,0.14705882352941177,0.04966396943786033,0.04715156904519271,0.45454545454545453,0.04,0.07692307692307693,0.10526315789473684,0.13611793611793632,0.04885884448513383,0.04708680136725899,0.45454545454545453,0.0392156862745098,0.075,0.10482456140350917,0.13513513513513514,0.06928973644213113,0.05192710652807839,0.5555555555555556,0.05263157894736842,0.075,0.10482456140350917,0.13513513513513514
Acetyl phosphate,Acetyl phosphate,0.050991657149445896,0.05034727879659811,0.45454545454545453,0.037037037037037035,0.08635682158920527,0.12244897959183673,0.15351170568561903,0.04706963982195361,0.047800855632190956,0.45454545454545453,0.03225806451612903,0.07692307692307693,0.11320754716981132,0.14285714285714285,0.04642987582395832,0.04757290465280738,0.45454545454545453,0.031746031746031744,0.07692307692307693,0.1111111111111111,0.14285714285714285,0.18266086960063488,0.07801313063163534,0.7,0.17391304347826086,0.07692307692307693,0.1111111111111111,0.14285714285714285
Adenine,Adenine,0.10156083476801774,0.06218336342506369,0.6571428571428571,0.09615384615384616,0.13725490196078433,0.16981132075471697,0.21153846153846154,0.08536138861967092,0.04907155989429182,0.5416666666666666,0.08333333333333333,0.11392405063291139,0.13793103448275862,0.16901408450704225,0.08168085226497712,0.046551679577067615,0.5,0.08064516129032258,0.109375,0.1323529411764706,0.15942028985507245,0.26927545863726154,0.13663539323523138,0.9310344827586207,0.25,0.109375,0.1323529411764706,0.15942028985507245
Adipic Acid,Adipic Acid,0.040030654714809884,0.05450163041565473,0.6428571428571429,0.019230769230769232,0.06561691113028469,0.1111111111111111,0.14705882352941177,0.035007800385218175,0.047327655819317575,0.5454545454545454,0.017241379310344827,0.05688311688311682,0.09433962264150944,0.13084395871281146,0.03422856458217054,0.04612743751016293,0.5294117647058824,0.017241379310344827,0.05555555555555555,0.09259259259259259,0.12698412698412698,0.14701557863588907,0.10696370976572225,0.8888888888888888,0.11764705882352941,0.05555555555555555,0.09259259259259259,0.12698412698412698
2-Amino-3-hydroxybutanoic acid,2-Amino-3-hydroxybutanoic acid,0.06813903601231537,0.05866311247053088,1.0,0.05,0.1016949152542373,0.1388888888888889,0.17073170731707318,0.06271863026852749,0.056751459539847,1.0,0.046511627906976744,0.09259259259259259,0.125,0.16198779424585893,0.06189115145230237,0.05671802625243013,1.0,0.046153846153846156,0.08955223880597014,0.125,0.16198779424585893,0.19354419704977502,0.1186166001264162,1.0,0.16666666666666666,0.08955223880597014,0.125,0.16198779424585893
Ammonia,Ammonia,6.950396926351709e-05,0.001598910989999336,0.045454545454545456,0.0,0.0,0.0,0.0,0.0002726196083524118,0.0025549241569907764,0.04,0.0,0.0,0.0,0.0,0.0002788823336292715,0.0025391867558335014,0.04,0.0,0.0,0.0,0.0,0.11018194582688949,0.06628721653391455,1.0,0.1,0.0,0.0,0.0
Anthranilic Acid,Anthranilic Acid,0.16647505942068833,0.10151493267950577,1.0,0.1509433962264151,0.25,0.29545454545454547,0.3409090909090909,0.13889431727177687,0.08329468938659604,1.0,0.1282051282051282,0.20408163265306123,0.2413793103448276,0.28,0.13623613789319491,0.08224666221634093,1.0,0.125,0.203125,0.23728813559322035,0.2768576104746318,0.27569134537748724,0.134260982976922,1.0,0.25,0.203125,0.23728813559322035,0.2768576104746318
DL-Arginine,DL-Arginine,0.04226584296758339,0.04962694533732004,1.0,0.028985507246376812,0.07272727272727272,0.1016949152542373,0.12195121951219512,0.03811741365012666,0.043445492054815106,1.0,0.025974025974025976,0.06349206349206349,0.08955223880597014,0.1111111111111111,0.03637489661950711,0.041161472651098985,1.0,0.025,0.06060606060606061,0.08571428571428572,0.10526315789473684,0.16312338173242977,0.09181309260789355,1.0,0.14285714285714285,0.06060606060606061,0.08571428571428572,0.10526315789473684
Arsenic Acid,Arsenic Acid,0.034091163071104734,0.041461479111331884,0.5384615384615384,0.023255813953488372,0.06521739130434782,0.09090909090909091,0.11428571428571428,0.03103708643972735,0.038951801916924114,0.5384615384615384,0.0196078431372549,0.058823529411764705,0.08333333333333333,0.10526315789473684,0.030560670271806013,0.03877857478910449,0.5384615384615384,0.019230769230769232,0.057692307692307696,0.08108108108108109,0.10526315789473684,0.11928649463391837,0.06815556508930906,0.8,0.10714285714285714,0.057692307692307696,0.08108108108108109,0.10526315789473684
(+-)-Quinacrine,(+-)-Quinacrine,0.09308143887920113,0.04900875290374817,0.5294117647058824,0.09183673469387756,0.1326530612244898,0.15384615384615385,0.17475728155339806,0.07697644943753353,0.03855253762416373,0.4642857142857143,0.07751937984496124,0.10795255687342015,0.12389380530973451,0.13846153846153847,0.06952457354455421,0.03452965159381677,0.3897058823529412,0.06962025316455696,0.0985061886470337,0.11188811188811189,0.12581948436003165,0.2777677104252205,0.10267620655379586,0.6842105263157895,0.27906976744186046,0.0985061886470337,0.11188811188811189,0.12581948436003165
Beta-Alanine,Beta-Alanine,0.05620447694901974,0.05869424314071506,1.0,0.04081632653061224,0.09523809523809523,0.13333333333333333,0.15789473684210525,0.0514111185057094,0.05597687790150547,1.0,0.03508771929824561,0.0847457627118644,0.12244897959183673,0.15,0.05072234511922449,0.055801925148502116,1.0,0.034482758620689655,0.08333333333333333,0.12195121951219512,0.15,0.1925838260217924,0.1267019006771416,1.0,0.15625,0.08333333333333333,0.12195121951219512,0.15
Benzaldehyde,Benzaldehyde,0.13436437576427834,0.09538263145951278,0.5428571428571428,0.125,0.22011764705882342,0.27450980392156865,0.3,0.11372300523985857,0.08039284716323915,0.5,0.10606060606060606,0.1839080459770115,0.22641509433962265,0.2553191489361702,0.11112427826230323,0.07846242389924053,0.4883720930232558,0.10256410256410256,0.17647058823529413,0.21786561264822163,0.25,0.2148952772620501,0.10455974400604595,0.6666666666666666,0.1935483870967742,0.17647058823529413,0.21786561264822163,0.25
Benzoic Acid,Benzoic Acid,0.15667641122485876,0.10534331546389585,1.0,0.14,0.25,0.2978723404255319,0.34664192949907263,0.13339832393703113,0.08938403887214409,1.0,0.12195121951219512,0.20689655172413793,0.2542372881355932,0.2939148073022314,0.130469900740706,0.08730655513979307,1.0,0.12,0.2,0.2459016393442623,0.2909090909090909,0.2561709079590566,0.14155308660157642,1.0,0.21875,0.2,0.2459016393442623,0.2909090909090909
Benzyl Alcohol,Benzyl Alcohol,0.13776157950834006,0.09687161362499988,1.0,0.125,0.2242083040112596,0.2777777777777778,0.3057675244010651,0.1168071125698725,0.0822562290527424,1.0,0.10638297872340426,0.18604651162790697,0.22807017543859648,0.2606956521739132,0.11415106138688562,0.08030633880802154,1.0,0.10344827586206896,0.18,0.2222222222222222,0.25396825396825395,0.25155283980861387,0.1150671765748631,1.0,0.22580645161290322,0.18,0.2222222222222222,0.25396825396825395
Betaine,Betaine,0.04896811130428407,0.041259309831604966,1.0,0.043478260869565216,0.075,0.0967741935483871,0.11764705882352941,0.045227113507235864,0.03940698508180522,1.0,0.039473684210526314,0.06896551724137931,0.08888888888888889,0.1111111111111111,0.044657059112741614,0.03924669141242905,1.0,0.0392156862745098,0.06818181818181818,0.08771929824561403,0.1111111111111111,0.15786493903470392,0.09296760715484587,1.0,0.13513513513513514,0.06818181818181818,0.08771929824561403,0.1111111111111111
"2,3-Butanediol","2,3-Butanediol",0.04135345799259971,0.03995224127562965,0.3684210526315789,0.03508771929824561,0.06060606060606061,0.08333333333333333,0.10526315789473684,0.037961784790253056,0.038445215788106946,0.3684210526315789,0.03125,0.05555555555555555,0.07692307692307693,0.10256410256410256,0.03746663210996131,0.03839423659819738,0.3684210526315789,0.030303030303030304,0.05555555555555555,0.07692307692307693,0.10256410256410256,0.16286388504067806,0.08176512883317026,1.0,0.14814814814814814,0.05555555555555555,0.07692307692307693,0.10256410256410256
1-Butanol,1-Butanol,0.029524193192334586,0.027414382862740967,0.35714285714285715,0.024390243902439025,0.045454545454545456,0.05555555555555555,0.07692307692307693,0.027278049708889193,0.02657058596779582,0.35714285714285715,0.022222222222222223,0.04,0.05128205128205128,0.07282229965156825,0.026930514603522908,0.026542499484510165,0.35714285714285715,0.022222222222222223,0.04,0.05128205128205128,0.0724675324675327,0.1308205813608081,0.07449245734957001,0.7142857142857143,0.11538461538461539,0.04,0.05128205128205128,0.0724675324675327
Butyric Acid,Butyric Acid,0.05811588032492936,0.05673615593780759,0.5294117647058824,0.04081632653061224,0.09375,0.13513513513513514,0.16666666666666666,0.05325154243999448,0.05429988450792506,0.5294117647058824,0.03508771929824561,0.0851063829787234,0.12195121951219512,0.15611111111111123,0.0525163494297673,0.054161589582216896,0.5294117647058824,0.034482758620689655,0.08333333333333333,0.12195121951219512,0.15521367521367552,0.15186911783570428,0.12263915823490883,0.875,0.1111111111111111,0.08333333333333333,0.12195121951219512,0.15521367521367552
Butyryl phosphate,Butyryl phosphate,0.04842288767422088,0.04447340235210194,0.4,0.03571428571428571,0.07936507936507936,0.1104166666666673,0.14,0.04357135079743895,0.04142997214247369,0.36363636363636365,0.03076923076923077,0.06896551724137931,0.09803921568627451,0.13149266609145824,0.04311737345359262,0.04123884561510153,0.36363636363636365,0.030303030303030304,0.06779661016949153,0.0975609756097561,0.12962962962962962,0.18020209861564565,0.08313750423675398,0.6666666666666666,0.16666666666666666,0.06779661016949153,0.0975609756097561,0.12962962962962962
Cadaverine,Cadaverine,0.008962289956842897,0.02570882178423571,0.8421052631578947,0.0,0.0196078431372549,0.023809523809523808,0.03773584905660377,0.010021291143088622,0.02323080525396997,0.6956521739130435,0.0,0.018518518518518517,0.02666666666666667,0.0392156862745098,0.010020456006547673,0.023160909892641315,0.6956521739130435,0.0,0.018518518518518517,0.02631578947368421,0.0392156862745098,0.15495662197116455,0.07343697491865808,0.8333333333333334,0.14285714285714285,0.018518518518518517,0.02631578947368421,0.0392156862745098
Formic Acid,Formic Acid,0.02797065008701676,0.032950317394692175,1.0,0.02564102564102564,0.05263157894736842,0.06451612903225806,0.07692307692307693,0.025220702540986288,0.031291463256796936,1.0,0.020833333333333332,0.046511627906976744,0.05714285714285714,0.07142857142857142,0.024829180475562023,0.031197377166603545,1.0,0.02,0.045454545454545456,0.05714285714285714,0.07142857142857142,0.11968125862095755,0.0773239776801794,1.0,0.1,0.045454545454545456,0.05714285714285714,0.07142857142857142
(Aminooxy)acetic acid,(Aminooxy)acetic acid,0.04941741437883856,0.054304225759038614,0.5,0.027777777777777776,0.08333333333333333,0.1282051282051282,0.15384615384615385,0.045485519739133964,0.05168873360670751,0.5,0.02631578947368421,0.07692307692307693,0.11363636363636363,0.14285714285714285,0.044902409181152736,0.05150286880434679,0.5,0.02564102564102564,0.075,0.11363636363636363,0.14285714285714285,0.20505717287827444,0.12397679615196154,0.9166666666666666,0.17391304347826086,0.075,0.11363636363636363,0.14285714285714285
Catechol,Catechol,0.15636768279450233,0.09707880885737426,1.0,0.14893617021276595,0.24390243902439024,0.2830188679245283,0.3170731707317073,0.13013258413743214,0.07895233169232993,1.0,0.125,0.2,0.22916666666666666,0.2558139534883721,0.1273585263859288,0.07780472793714907,1.0,0.12,0.1935483870967742,0.22413793103448276,0.25,0.22447779028707682,0.10610794997222812,1.0,0.2,0.1935483870967742,0.22413793103448276,0.25
Chloroacetic Acid,Chloroacetic Acid,0.049442085665607025,0.061866235758863734,1.0,0.027777777777777776,0.08333333333333333,0.13513513513513514,0.16666666666666666,0.04525607575436709,0.05896780533288955,1.0,0.02564102564102564,0.07317073170731707,0.12195121951219512,0.15625,0.04463135689927969,0.058766587067915134,1.0,0.02564102564102564,0.07317073170731707,0.12195121951219512,0.15625,0.1456603751860975,0.11605947567367626,1.0,0.1111111111111111,0.07317073170731707,0.12195121951219512,0.15625
