,name,Morgan radius 2 tanimoto similarity average,Morgan radius 2 tanimoto similarity std,Morgan radius 2 tanimoto similarity max,Morgan radius 2 tanimoto similarity median,Morgan radius 2 tanimoto similarity percentile 80,Morgan radius 2 tanimoto similarity percentile 90,Morgan radius 2 tanimoto similarity percentile 95,Morgan radius 3 tanimoto similarity average,Morgan radius 3 tanimoto similarity std,Morgan radius 3 tanimoto similarity max,Morgan radius 3 tanimoto similarity median,Morgan radius 3 tanimoto similarity percentile 80,Morgan radius 3 tanimoto similarity percentile 90,Morgan radius 3 tanimoto similarity percentile 95,Morgan radius 4 tanimoto similarity average,Morgan radius 4 tanimoto similarity std,Morgan radius 4 tanimoto similarity max,Morgan radius 4 tanimoto similarity median,Morgan radius 4 tanimoto similarity percentile 80,Morgan radius 4 tanimoto similarity percentile 90,Morgan radius 4 tanimoto similarity percentile 95,custom fingerprint tanimoto similarity average,custom fingerprint tanimoto similarity std,custom fingerprint tanimoto similarity max,custom fingerprint tanimoto similarity median,custom fingerprint tanimoto similarity percentile 80,custom fingerprint tanimoto similarity percentile 90,custom fingerprint tanimoto similarity percentile 95
6mepyrazolo34dpyrimidin4am,6mepyrazolo34dpyrimidin4am,0.10884583235024545,0.05740162285142096,0.625,0.10344827586206896,0.15217391304347827,0.18333333333333332,0.21052631578947367,0.08668207426762599,0.04402708911711979,0.509090909090909,0.08333333333333333,0.12,0.14285714285714285,0.16414240274039624,0.08302312673350949,0.041878469691556494,0.4666666666666667,0.08,0.11475409836065574,0.1357396944967566,0.15584415584415584,0.25519671251966747,0.13174122008057437,1.0,0.23368794326241135,0.11475409836065574,0.1357396944967566,0.15584415584415584
3mepyrazolo34dpyrimidin4am,3mepyrazolo34dpyrimidin4am,0.107322308196995,0.055119010189124795,0.4634146341463415,0.1016949152542373,0.14925373134328357,0.17647058823529413,0.2037037037037037,0.0867155757581255,0.043066508756055666,0.35714285714285715,0.08333333333333333,0.1206896551724138,0.14084507042253522,0.16210254372019056,0.08304222719426799,0.04102062203314471,0.3333333333333333,0.08,0.11494252873563218,0.13559322033898305,0.15492957746478872,0.25519671251966747,0.13174122008057437,1.0,0.23368794326241135,0.11494252873563218,0.13559322033898305,0.15492957746478872
6me1phpyrazolo34dpyrimidin4am,6me1phpyrazolo34dpyrimidin4am,0.14298362773905715,0.08012510522655884,0.5806451612903226,0.136986301369863,0.21212121212121213,0.25263157894736843,0.28169014084507044,0.11397123527663197,0.06234350436096583,0.5121951219512195,0.11,0.16666666666666666,0.19791666666666666,0.2159090909090909,0.10537752120750409,0.05671780478126318,0.46808510638297873,0.10231746599856836,0.15384615384615385,0.18181818181818182,0.19626168224299065,0.3254758056088005,0.1480558039290246,0.8235294117647058,0.3023255813953488,0.15384615384615385,0.18181818181818182,0.19626168224299065
1phpyrazolo34dpyrimidin4am,1phpyrazolo34dpyrimidin4am,0.1409929896845577,0.08371707407668003,0.5737704918032787,0.13432835820895522,0.21875,0.2545454545454545,0.28169014084507044,0.11203158732224937,0.06511664043112014,0.4878048780487805,0.10752688172043011,0.17204301075268819,0.2,0.21839080459770116,0.10479614602936085,0.06021888598504514,0.425531914893617,0.10091743119266056,0.16,0.18518518518518517,0.20224719101123595,0.3204388543401142,0.1449614737369749,0.8235294117647058,0.3055555555555556,0.16,0.18518518518518517,0.20224719101123595
1hpyrazolo34dpyrimidin46diam,1hpyrazolo34dpyrimidin46diam,0.08158926324508807,0.05301522727316671,0.47619047619047616,0.07692307692307693,0.10909090909090909,0.13725490196078433,0.18333333333333332,0.06533188685260251,0.04094403854003785,0.3793103448275862,0.0625,0.08860759493670886,0.1111111111111111,0.14285714285714285,0.06273035713025849,0.03897100953722948,0.3548387096774194,0.05982905982905983,0.0847457627118644,0.10526315789473684,0.13559322033898305,0.21344543701005644,0.11131422134987048,0.8461538461538461,0.19148936170212766,0.0847457627118644,0.10526315789473684,0.13559322033898305
1ph1hpyrazolo34dpyrimidin46diam,1ph1hpyrazolo34dpyrimidin46diam,0.1426966873272925,0.08229140256886558,0.5806451612903226,0.13498329790464622,0.21428571428571427,0.25675675675675674,0.2857142857142857,0.11416255390555265,0.06414515517064472,0.5121951219512195,0.10975609756097561,0.17204301075268819,0.20192307692307693,0.21996703296703285,0.10557521291963133,0.05818578736395144,0.46808510638297873,0.10204081632653061,0.15789473684210525,0.1836734693877551,0.2,0.31726108895473615,0.1473487709107201,0.972972972972973,0.3,0.15789473684210525,0.1836734693877551,0.2
16dime1hpyrazolo34dpyrimidine,16dime1hpyrazolo34dpyrimidine,0.12070082360584036,0.06642367812982766,0.5384615384615384,0.11733416770963705,0.17307692307692307,0.2037037037037037,0.23255813953488372,0.09626879434738868,0.050650146591783185,0.42592592592592593,0.0945945945945946,0.13793103448275862,0.15921325051759821,0.1791044776119403,0.0933623474638112,0.0489733736779564,0.4107142857142857,0.09090909090909091,0.1323529411764706,0.15384615384615385,0.171875,0.30100855227693735,0.18316055048174232,0.9583333333333334,0.2682926829268293,0.1323529411764706,0.15384615384615385,0.171875
pyrazolo34dpyrimidin4dimeam,pyrazolo34dpyrimidin4dimeam,0.10554461836200893,0.05796183433755038,0.575,0.10204081632653061,0.140625,0.1724137931034483,0.207449577098243,0.08495644519561255,0.0448558066241688,0.48148148148148145,0.08433734939759036,0.11290322580645161,0.13568672839506166,0.16,0.08188662168255315,0.04311233716520849,0.4482758620689655,0.08108108108108109,0.109375,0.13043478260869565,0.15384615384615385,0.3322433541948604,0.17185872564227198,0.9642857142857143,0.3055555555555556,0.109375,0.13043478260869565,0.15384615384615385
1mepyrazolo34dpyrimidin4dimeam,1mepyrazolo34dpyrimidin4dimeam,0.10600517780085164,0.06183498999299248,0.5952380952380952,0.09803921568627451,0.14516129032258066,0.18032786885245902,0.21428571428571427,0.08580085910738931,0.04801164060477874,0.5,0.08064516129032258,0.11688311688311688,0.14285714285714285,0.16666666666666666,0.0824397541647197,0.04578204467263599,0.4666666666666667,0.07792207792207792,0.1125,0.13636363636363635,0.16129032258064516,0.30400999065605394,0.17233423923152594,0.9629629629629629,0.27586206896551724,0.1125,0.13636363636363635,0.16129032258064516
4meo1mepyrazolo34dpyrimidine,4meo1mepyrazolo34dpyrimidine,0.10837886673117693,0.06292576584816528,0.625,0.1,0.15,0.18181818181818182,0.21818181818181817,0.08743115570736694,0.04846218739702568,0.5185185185185185,0.08333333333333333,0.12019277108433761,0.14473684210526316,0.17105263157894737,0.08391223687752802,0.046192596018671164,0.4827586206896552,0.08,0.11538461538461539,0.1375,0.1625,0.3017016229377263,0.17105245797561053,0.9615384615384616,0.2727272727272727,0.11538461538461539,0.1375,0.1625
