,compn,exp.pKa,pred.pKa,M.U.E
0,110phenanthroline_cation->neut (+1 -> +0),4.9,5.015671308021525,0.11567130802152459
1,1133tetramethylguanidine_cation->neut (+1 -> +0),13.6,13.29437478559221,0.3056252144077902
2,11dinitroethane_neut->an (+0 -> -1),5.21,3.871762100736002,1.3382378992639978
3,123Nmethyltriazole_cation->neut (+1 -> +0),1.25,2.0803526360288602,0.8303526360288602
4,123triazole_cation->neut (+1 -> +0),1.17,2.1416609991262625,0.9716609991262626
5,123triazole_neut->an (+0 -> -1),9.26,9.321437490441829,0.06143749044182911
6,124Nmethyltriazole_cation->neut (+1 -> +0),3.2,2.6708745238119054,0.5291254761880948
7,124triazole_cation->neut (+1 -> +0),2.39,2.2878585964580953,0.10214140354190482
8,124triazole_neut->an (+0 -> -1),10.26,10.002360259783352,0.25763974021664815
9,11cyclopentanediacetic_neut->an (+0 -> -1),3.8,3.36937896808461,0.4306210319153898
10,11cyclopentanediacetic_an->2an (-1 -> -2),6.77,6.932936622530754,0.16293662253075425
11,12dihydro1methyl2oxopyrazine_cation->neut (+1 -> +0),-0.04,0.260527489690924,0.30052748969092397
12,12dimethylindole_cation->neut (+1 -> +0),0.33,0.8466680993311817,0.5166680993311816
13,12dimethylurazole_neut->an (+0 -> -1),7.5,7.811767226957519,0.31176722695751913
14,12ethanediamine_2cation->cation (+2 -> +1),6.85,6.782133897449584,0.0678661025504157
15,12ethanediamine_cation->neut (+1 -> +0),9.92,9.852285019288887,0.06771498071111282
16,12phenylenediamine_2cation->cation (+2 -> +1),0.8,0.39401759151512206,0.405982408484878
17,12phenylenediamine_cation->neut (+1 -> +0),4.47,5.304763984338355,0.8347639843383554
18,13cyclohexanedione_neut->an (+0 -> -1),5.26,4.663596921538322,0.5964030784616776
19,135benzenetricarboxylic_neut->an (+0 -> -1),3.12,2.6755020389326107,0.44449796106738937
20,135benzenetricarboxylic_an->2an (-1 -> -2),3.89,4.039029396458298,0.14902939645829827
21,135benzenetricarboxylic_2an->3an (-2 -> -3),4.7,4.512652356816262,0.1873476431837382
22,13phenylenediamine_2cation->cation (+2 -> +1),2.54,2.4982418351096873,0.0417581648903127
23,13phenylenediamine_cation->neut (+1 -> +0),4.88,4.849928030532345,0.030071969467655002
24,13propanediamine_2cation->cation (+2 -> +1),8.49,8.046271679794879,0.4437283202051212
25,13propanediamine_cation->neut (+1 -> +0),10.47,10.004959629322508,0.4650403706774924
26,14dimethylurazole_neut->an (+0 -> -1),5.3,6.34347415821639,1.04347415821639
27,14phenylenediamine_2cation->cation (+2 -> +1),2.97,3.0296678480400994,0.05966784804009917
28,14phenylenediamine_cation->neut (+1 -> +0),5.94,6.432761848998644,0.4927618489986436
29,17phenanthroline_cation->neut (+1 -> +0),4.3,4.540421922299176,0.24042192229917614
30,1amino2naphtalenesulfonic_neut->an (+0 -> -1),1.71,2.2235044806984003,0.5135044806984004
31,1amino3naphtalenesulfonic_neut->an (+0 -> -1),3.2,3.1089881430620014,0.09101185693799874
32,1amino4naphtalenesulfonic_neut->an (+0 -> -1),2.81,2.745719745360443,0.06428025463955711
33,1amino5naphtalenesulfonic_neut->an (+0 -> -1),3.69,3.5952687818165625,0.09473121818343744
34,1amino6naphtalenesulfonic_neut->an (+0 -> -1),3.8,3.6402598119501945,0.15974018804980528
35,1amino7naphtalenesulfonic_neut->an (+0 -> -1),3.66,3.6482038078697894,0.01179619213021077
36,1amino8naphtalenesulfonic_neut->an (+0 -> -1),5.03,4.65047468937965,0.37952531062035
37,1aminoacridine_cation->neut (+1 -> +0),6.02,6.2923729360317875,0.2723729360317879
38,1aminocyclopropane_cation->neut (+1 -> +0),9.1,9.217379876520685,0.11737987652068504
39,1cyanomethylpiperidine_cation->neut (+1 -> +0),4.55,4.834149320406533,0.2841493204065335
40,1hydroxyacridine_cation->neut (+1 -> +0),5.72,5.239616074271206,0.48038392572879385
41,1hydroxyacridine_neut->an (+0 -> -1),8.51,8.590381143732285,0.08038114373228566
42,1methyl3pyrroline_cation->neut (+1 -> +0),9.88,8.198160205653307,1.6818397943466934
43,1methylhistidine_2cation->cation (+2 -> +1),1.69,1.9054342315602515,0.21543423156025154
44,1methylhistidine_cation->neut (+1 -> +0),6.48,5.95695764195643,0.5230423580435701
45,1methylhistidine_neut->an (+0 -> -1),8.85,9.051309108048805,0.20130910804880564
46,1methylimidazole_cation->neut (+1 -> +0),7.31,7.187999981967332,0.12200001803266769
47,1methylxanthine_an->2an (-1 -> -2),12.0,11.756706528088273,0.243293471911727
48,1naphtoic_neut->an (+0 -> -1),3.7,4.122485360427539,0.4224853604275385
49,1naphtol_neut->an (+0 -> -1),9.34,9.491151565723964,0.15115156572396415
50,1naphtylamine_cation->neut (+1 -> +0),3.92,3.818448795467149,0.10155120453285083
51,1phenylurazole_neut->an (+0 -> -1),4.8,4.9656891795912745,0.16568917959127472
52,2-methylpropanoic_neut->an (+0 -> -1),4.84,4.948132846907411,0.1081328469074112
53,22bipyridine_2cation->cation (+2 -> +1),0.05,0.7962734489599521,0.7462734489599521
54,22bipyridine_cation->neut (+1 -> +0),4.4,4.282599473943342,0.11740052605665863
55,22dibromopropanoic_neut->an (+0 -> -1),1.48,1.9258580831703584,0.44585808317035847
56,22dichloropropanoic_neut->an (+0 -> -1),2.06,1.6074489802264953,0.45255101977350476
57,2345tetramethylpyrrole_cation->neut (+1 -> +0),3.78,3.7163473969536636,0.06365260304633624
58,234trimethylpyrrole_cation->neut (+1 -> +0),3.92,3.840582164183938,0.07941783581606199
59,23butanediamine_2cation->cation (+2 -> +1),6.91,6.9093571482450375,0.0006428517549625923
60,23butanediamine_cation->neut (+1 -> +0),10.0,10.493505571199535,0.49350557119953464
61,23dichlorophenol_neut->an (+0 -> -1),7.44,7.930331255151731,0.49033125515173026
62,23dimethylaniline_cation->neut (+1 -> +0),4.7,4.323788229105724,0.37621177089427604
63,23dimethylbenzoic_neut->an (+0 -> -1),3.77,4.584862981359089,0.8148629813590893
64,23dimethylphenol_neut->an (+0 -> -1),10.5,10.634501064916241,0.13450106491624148
65,23dimethylquinoline_cation->neut (+1 -> +0),4.94,5.5180216201064765,0.5780216201064761
66,23dinitrobenzoic_neut->an (+0 -> -1),1.85,1.3641287433915377,0.4858712566084624
67,23dimethylsuccinic_neut->an (+0 -> -1),3.93,3.564070185779686,0.36592981422031423
68,23dimethylsuccinic_an->2an (-1 -> -2),6.0,6.5631032651917725,0.5631032651917725
69,234trimethylphenol_neut->an (+0 -> -1),10.59,10.731445979943139,0.14144597994313912
70,245trifluorophenol_neut->an (+0 -> -1),7.37,7.621030781947892,0.2510307819478923
71,245trimethylimidazole_cation->neut (+1 -> +0),8.92,8.88587343722352,0.034126562776480185
72,245trimethylthiazole_cation->neut (+1 -> +0),4.55,4.420843361257214,0.12915663874278582
73,246trimethylbenzoic_neut->an (+0 -> -1),3.45,3.8850599600581015,0.4350599600581013
74,246trimethylphenol_neut->an (+0 -> -1),10.88,10.959353969088227,0.0793539690882259
75,246trimethylpyridine_cation->neut (+1 -> +0),7.43,7.340452540305736,0.08954745969426359
76,246trinitrobenzoic_neut->an (+0 -> -1),0.65,0.5808395859663396,0.06916041403366047
77,246tribromobenzoic_neut->an (+0 -> -1),1.41,1.302312698446939,0.10768730155306083
78,246trimethylpyridineNoxyde_cation->neut (+1 -> +0),1.99,1.6354866668215333,0.35451333317846667
79,24dichloro6nitroaniline_cation->neut (+1 -> +0),-3.0,-3.2547195283946997,0.2547195283946997
80,24dichlorophenol_neut->an (+0 -> -1),7.85,7.960962932120333,0.11096293212033359
81,24dimethyl8hydroxyquinoline_cation->neut (+1 -> +0),6.2,6.043604070572568,0.15639592942743175
82,24dimethyl8hydroxyquinoline_neut->an (+0 -> -1),10.6,10.29082097650714,0.30917902349285953
83,24dimethylaniline_cation->neut (+1 -> +0),4.89,5.124996832637818,0.234996832637818
84,24dimethylbenzoic_neut->an (+0 -> -1),4.22,4.436475980888608,0.21647598088860853
85,24dimethylimidazole_cation->neut (+1 -> +0),8.38,8.072030470297117,0.30796952970288416
86,24dimethylphenol_neut->an (+0 -> -1),10.58,10.414277592638596,0.16572240736140387
87,24dimethylpyridine_cation->neut (+1 -> +0),6.74,6.3319764323518575,0.40802356764814274
88,24dimethylpyridineNoxyde_cation->neut (+1 -> +0),1.63,1.6350858285313397,0.005085828531339764
89,24dimethylthiazole_cation->neut (+1 -> +0),3.76,3.5140578579011157,0.2459421420988841
90,24dinitrobenzoic_neut->an (+0 -> -1),1.43,1.9428207518546703,0.5128207518546704
91,24dinitrophenol_neut->an (+0 -> -1),4.08,4.516829213397936,0.4368292133979361
92,25dichloro4nitroaniline_cation->neut (+1 -> +0),-1.74,-1.7159351099728015,0.02406489002719847
93,25dimethylaniline_cation->neut (+1 -> +0),4.53,4.703895147257603,0.17389514725760247
94,25dimethylbenzoic_neut->an (+0 -> -1),3.99,4.36224311770661,0.3722431177066099
95,25dimethylphenol_neut->an (+0 -> -1),10.22,10.233798594218607,0.013798594218606297
96,25dimethylpiperazine_2cation->cation (+2 -> +1),5.2,5.50451759673498,0.30451759673498024
97,25dimethylpiperazine_cation->neut (+1 -> +0),9.66,9.720296838937148,0.06029683893714832
98,25dimethylpyrazine_cation->neut (+1 -> +0),1.9,2.243373992606215,0.34337399260621515
99,25dimethylpyridine_cation->neut (+1 -> +0),6.43,6.3901571339737675,0.039842866026232215
100,25dimethylpyridineNoxyde_cation->neut (+1 -> +0),1.21,1.3745097754526086,0.1645097754526086
101,25dimethylthiazole_cation->neut (+1 -> +0),3.91,3.8506703525887698,0.05932964741123037
102,25dinitrobenzoic_neut->an (+0 -> -1),1.62,1.6786421380222283,0.058642138022228174
103,25dinitrophenol_neut->an (+0 -> -1),5.22,5.284654808127832,0.0646548081278322
104,25dioxybenzoquinone_neut->an (+0 -> -1),2.71,3.095974317879917,0.3859743178799171
105,25dioxybenzoquinone_an->2an (-1 -> -2),5.18,5.07410867942818,0.10589132057181949
106,25dioxydinitrobenzoquinone_an->2an (-1 -> -2),-0.5,0.485560356070069,0.985560356070069
107,26dichloro4nitroaniline_cation->neut (+1 -> +0),-3.31,-3.1473002047914718,0.1626997952085283
108,26dichlorophenol_neut->an (+0 -> -1),6.78,6.367202177022607,0.4127978229773932
109,26dihydroxybenzoic_neut->an (+0 -> -1),1.3,1.271534822376859,0.028465177623141047
110,26dimethylquinoline_cation->neut (+1 -> +0),5.46,5.520517307919126,0.060517307919125685
111,26dimethyl4nitrophenol_neut->an (+0 -> -1),7.19,6.58877162761136,0.6012283723886407
112,26dimethylaniline_cation->neut (+1 -> +0),3.95,4.466207021987897,0.5162070219878965
113,26dimethylbenzoic_neut->an (+0 -> -1),3.36,3.2689975468658634,0.09100245313413646
114,26dimethylphenol_neut->an (+0 -> -1),10.59,10.386339286838338,0.20366071316166234
115,26dimethylpiperidine_cation->neut (+1 -> +0),11.07,10.564350653250287,0.5056493467497134
116,26dimethylpyrazine_cation->neut (+1 -> +0),2.2,2.0210316833157362,0.17896831668426394
117,26dimethylpyridine_cation->neut (+1 -> +0),6.71,6.256105468651894,0.453894531348106
118,26dimethylpyridineNoxyde_cation->neut (+1 -> +0),1.37,1.3647739511733379,0.005226048826662222
119,26dimethylpyrimidine_cation->neut (+1 -> +0),2.7,3.384852336396092,0.6848523363960917
120,26dinitrobenzoic_neut->an (+0 -> -1),1.14,0.8403959620160268,0.29960403798397306
121,26dinitrophenol_neut->an (+0 -> -1),3.71,3.210778347898602,0.49922165210139813
122,2acetamidobenzoic_neut->an (+0 -> -1),3.63,2.927718988240966,0.7022810117590339
123,2acetyl1133tetramethylguanidine_cation->neut (+1 -> +0),7.5,7.7532346009354285,0.2532346009354285
124,2acetylbenzoic_neut->an (+0 -> -1),4.13,2.8486429918371154,1.2813570081628844
125,2acetamidobutanoic_neut->an (+0 -> -1),3.72,3.7407372397571157,0.0207372397571155
126,2acetylphenol_neut->an (+0 -> -1),9.19,9.460028095558298,0.270028095558299
127,2acetylpyridine_cation->neut (+1 -> +0),2.64,2.3857993049713766,0.2542006950286235
128,2aminobutanoic_cation->neut (+1 -> +0),2.29,2.3617801374482683,0.07178013744826828
129,2aminobutanoic_neut->an (+0 -> -1),9.83,9.508392842854459,0.3216071571455412
130,2amino1naphtalenesulfonic_neut->an (+0 -> -1),2.35,2.8873238154933922,0.5373238154933921
131,2amino2cyanopropane_cation->neut (+1 -> +0),5.3,5.514049258715066,0.21404925871506641
132,2amino3methylpyridine_cation->neut (+1 -> +0),7.14,6.791756584928723,0.348243415071277
133,2amino4methylpyridine_cation->neut (+1 -> +0),7.48,7.49770123851153,0.017701238511529382
134,2amino4naphtalenesulfonic_neut->an (+0 -> -1),3.79,3.364257206669599,0.425742793330401
135,2amino56dihydropyrimidin4one_cation->neut (+1 -> +0),7.05,7.15552541819436,0.10552541819436012
136,2amino5methylpyridine_cation->neut (+1 -> +0),7.22,7.208619520072305,0.011380479927694864
137,2amino6methylpyridine_cation->neut (+1 -> +0),7.41,7.200989473416046,0.20901052658395436
138,2amino6naphtalenesulfonic_neut->an (+0 -> -1),3.79,3.6395534781777545,0.1504465218222455
139,2amino8naphtalenesulfonic_neut->an (+0 -> -1),3.89,3.6726965789370656,0.21730342106293454
140,2aminoacridine_cation->neut (+1 -> +0),5.9,6.0436671881641555,0.14366718816415514
141,2aminobenzoic_cation->neut (+1 -> +0),2.09,2.055040609708443,0.034959390291557035
142,2aminobenzoic_neut->an (+0 -> -1),4.79,4.561023096639522,0.22897690336047827
143,2aminobenzoicmethylester_cation->neut (+1 -> +0),2.36,2.2780891097889677,0.08191089021103215
144,2aminobenzosulfonic_neut->an (+0 -> -1),2.46,2.8464835227881,0.38648352278810005
145,2aminobenzothiazole_cation->neut (+1 -> +0),4.48,3.948004164426215,0.5319958355737855
146,2aminobiphenyl_cation->neut (+1 -> +0),3.78,3.803238090028577,0.02323809002857713
147,2aminoethylphosphonic_an->2an (-1 -> -2),10.8,9.28269977976964,1.5173002202303607
148,2aminoethylphosphonic_cation->neut (+1 -> +0),2.45,1.4109322715955965,1.0390677284044036
149,2aminoethylphosphonic_neut->an (+0 -> -1),7.0,8.982146883667241,1.982146883667241
150,2aminoimidazole_cation->neut (+1 -> +0),8.46,8.276043819736467,0.1839561802635341
151,2aminopyrazine_cation->neut (+1 -> +0),3.07,3.0714754427680386,0.0014754427680387927
152,2aminopyridine_cation->neut (+1 -> +0),6.71,6.896195271477402,0.186195271477402
153,2aminopyrimidine_cation->neut (+1 -> +0),3.55,3.7993982667151887,0.24939826671518883
154,2aminopropanol_cation->neut (+1 -> +0),9.47,9.596284575347847,0.12628457534784587
155,2aminoquinoline_cation->neut (+1 -> +0),7.34,7.5776690001532065,0.2376690001532067
156,2aminothiazole_cation->neut (+1 -> +0),5.36,5.319573056731523,0.04042694326847762
157,2aminothiophenol_neut->an (+0 -> -1),5.9,5.511127998449959,0.3888720015500411
158,2bromo6nitrobenzoic_neut->an (+0 -> -1),1.37,2.1506169439892364,0.7806169439892363
159,2bromoaniline_cation->neut (+1 -> +0),2.53,2.366153487645132,0.1638465123548678
160,2bromobenzoic_neut->an (+0 -> -1),2.85,2.666383554043053,0.18361644595694715
161,2bromophenol_neut->an (+0 -> -1),8.45,8.808359324127958,0.35835932412795835
162,2bromophenylacetic_neut->an (+0 -> -1),2.21,3.1267327022047215,0.9167327022047216
163,2bromophenylphosphonic_an->2an (-1 -> -2),7.37,7.596098050097041,0.22609805009704065
164,2bromophenylphosphonic_neut->an (+0 -> -1),1.53,1.8498985445851428,0.3198985445851428
165,2bromopropanoic_neut->an (+0 -> -1),2.97,2.927137433542308,0.042862566457692264
166,2bromopyridine_cation->neut (+1 -> +0),0.84,0.7796936263978482,0.06030637360215174
167,2bromoquinoline_cation->neut (+1 -> +0),1.5,0.53165814845278,0.96834185154722
168,2carbamoylpyridine_cation->neut (+1 -> +0),2.1,1.270316624779122,0.8296833752208781
169,2chloro2methylpropanoic_neut->an (+0 -> -1),2.98,3.3066947898572225,0.32669478985722256
170,2chloro3nitrobenzoic_neut->an (+0 -> -1),2.02,2.554516206388514,0.5345162063885138
171,2chloro4nitrobenzoic_neut->an (+0 -> -1),1.96,1.9603061127164816,0.0003061127164816213
172,2chloro5nitrobenzoic_neut->an (+0 -> -1),2.17,2.008784670593192,0.16121532940680794
173,2chloro6nitroaniline_cation->neut (+1 -> +0),-2.41,-2.218865123728067,0.19113487627193315
174,2chloroimidazole_cation->neut (+1 -> +0),3.55,3.11158285917387,0.4384171408261297
175,2chloroisocrotonic_neut->an (+0 -> -1),2.8,3.1548500994701376,0.3548500994701378
176,2chloropropanoic_neut->an (+0 -> -1),2.84,2.6441272023248086,0.19587279767519128
177,2chloropyridine_cation->neut (+1 -> +0),0.47,0.8118653963442082,0.3418653963442082
178,2cyano2methylpropanoic_neut->an (+0 -> -1),2.29,2.490011430504813,0.20001143050481307
179,2cyanopropanoic_neut->an (+0 -> -1),2.37,2.7049066042556564,0.3349066042556563
180,2cyanopyridine_cation->neut (+1 -> +0),-0.26,-0.6208311373909847,0.3608311373909847
181,2dicyanoethylamine_cation->neut (+1 -> +0),5.14,6.046922990950781,0.9069229909507817
182,2dimethylaminopyrazine_cation->neut (+1 -> +0),3.24,3.0516043391721386,0.18839566082786163
183,2fluoroaniline_cation->neut (+1 -> +0),3.2,3.4939145374325964,0.2939145374325962
184,2fluoropyridine_cation->neut (+1 -> +0),-0.44,0.11612393421544542,0.5561239342154454
185,2hydroxy3methylbenzoic_neut->an (+0 -> -1),2.99,2.988544569894123,0.0014554301058771202
186,2hydroxy3nitrobenzoic_neut->an (+0 -> -1),1.87,2.764010016735421,0.8940100167354208
187,2hydroxy4methylpyridine_cation->neut (+1 -> +0),1.14,1.1022030327012642,0.03779696729873572
188,2hydroxy4methylpyridine_neut->an (+0 -> -1),12.23,12.578606464589896,0.34860646458989564
189,2hydroxy1naphtoic_neut->an (+0 -> -1),2.7,3.8261673863976373,1.1261673863976371
190,2hydroxy1naphtoic_an->2an (-1 -> -2),11.9,11.193835195578034,0.7061648044219666
191,2hydroxy5nitrobenzoic_neut->an (+0 -> -1),2.12,2.495390519073583,0.3753905190735827
192,2hydroxy6nitrobenzoic_neut->an (+0 -> -1),2.24,1.1506284482457518,1.0893715517542484
193,2hydroxyacridine_cation->neut (+1 -> +0),5.62,5.304736919135965,0.3152630808640353
194,2hydroxyacridine_neut->an (+0 -> -1),8.85,8.828455874764563,0.021544125235436695
195,2hydroxybenzaldehyde_neut->an (+0 -> -1),8.34,7.981350986889934,0.3586490131100657
196,2hydroxybenzamide_neut->an (+0 -> -1),8.47,8.269345478830592,0.20065452116940818
197,2hydroxypyridine_neut->an (+0 -> -1),11.6,11.554634892259363,0.04536510774063629
198,2hydroxypyridineNoxyde_cation->neut (+1 -> +0),-0.8,-0.8822272694104027,0.0822272694104027
199,2hydroxypyridineNoxyde_neut->an (+0 -> -1),5.97,6.223107152828274,0.25310715282827445
200,2hydroxyquinoline_cation->neut (+1 -> +0),-0.31,-0.16480276274641614,0.14519723725358386
201,2hydroxyquinoline_neut->an (+0 -> -1),11.74,12.016953691752699,0.27695369175269846
202,2iodoaniline_cation->neut (+1 -> +0),2.54,3.0306045638133368,0.4906045638133367
203,2iodobenzoic_neut->an (+0 -> -1),2.86,2.7176889005120533,0.14231109948794662
204,2iodophenol_neut->an (+0 -> -1),8.46,8.518634015443311,0.05863401544331026
205,2iodopyridine_cation->neut (+1 -> +0),1.82,3.0169923335591644,1.1969923335591643
206,2iodopropanoic_neut->an (+0 -> -1),3.11,3.220848807476022,0.11084880747602233
207,2mercaptopropanoic_neut->an (+0 -> -1),3.64,4.2612873942188925,0.6212873942188923
208,2mercaptopropanoic_an->2an (-1 -> -2),10.21,9.597695983168904,0.6123040168310965
209,2mercaptopyridine_cation->neut (+1 -> +0),-1.07,-1.344948328922528,0.27494832892252785
210,2mercaptopyridine_neut->an (+0 -> -1),10.0,9.719542752828815,0.28045724717118503
211,2mercaptoquinoline_cation->neut (+1 -> +0),-1.44,-2.0597458114612452,0.6197458114612453
212,2mercaptoquinoline_neut->an (+0 -> -1),10.21,10.221386051428865,0.011386051428864619
213,2methoxycarbonylpyridine_cation->neut (+1 -> +0),2.21,2.070933622777,0.13906637722300008
214,2methoxyethylamine_cation->neut (+1 -> +0),9.45,9.333588766117277,0.11641123388272234
215,2methoxypyridine_cation->neut (+1 -> +0),3.06,3.059639951360416,0.0003600486395840541
216,4methyl34dihydroquinazoline_cation->neut (+1 -> +0),9.19,9.11281922182136,0.07718077817864
217,2methyl4nitrobenzoic_neut->an (+0 -> -1),2.95,2.919729122296344,0.030270877703656218
218,2methyl6nitrobenzoic_neut->an (+0 -> -1),1.87,2.5620635382744528,0.6920635382744527
219,2methylaminopyrazine_cation->neut (+1 -> +0),3.39,3.904889395481585,0.514889395481585
220,2methylimidazole_cation->neut (+1 -> +0),7.85,7.871006418926572,0.0210064189265724
221,2methylindole_cation->neut (+1 -> +0),-0.2,0.009680707264758226,0.20968070726475824
222,2methylpiperidine_cation->neut (+1 -> +0),11.08,11.024884134887804,0.055115865112195905
223,2methylpyrazine_cation->neut (+1 -> +0),1.46,1.5610850934000293,0.10108509340002936
224,2methylpyridine_cation->neut (+1 -> +0),5.96,5.910393360370002,0.04960663962999767
225,2methylpyridinenoxyde_cation->neut (+1 -> +0),1.03,1.2358170072834183,0.20581700728341823
226,2methylquinazoline_cation->neut (+1 -> +0),3.0,3.051058967518463,0.05105896751846295
227,2methylquinoline_cation->neut (+1 -> +0),5.7,5.584904314448325,0.11509568555167515
228,2methyltetrahydropyridine_cation->neut (+1 -> +0),9.55,9.712562754415718,0.16256275441571688
229,2methylthiazole_cation->neut (+1 -> +0),3.59,3.412068653801695,0.17793134619830475
230,2naphtoic_neut->an (+0 -> -1),4.16,3.9748828672357392,0.1851171327642609
231,2naphtol_neut->an (+0 -> -1),9.57,9.58200237402037,0.012002374020369189
232,2naphtylamine_cation->neut (+1 -> +0),4.11,4.069496220013392,0.040503779986607924
233,2nitrohydroquinone_an->2an (-1 -> -2),10.03,10.171027132549765,0.14102713254976607
234,2nitrohydroquinone_neut->an (+0 -> -1),7.63,7.6179267079705655,0.012073292029434413
235,2nitroimidazole_cation->neut (+1 -> +0),-0.81,-0.5243576190243262,0.28564238097567385
236,2nitropyridine_cation->neut (+1 -> +0),-2.06,-2.2782462640407495,0.21824626404074943
237,2nndimethylaminobenzoic_cation->neut (+1 -> +0),1.4,2.316204996797703,0.9162049967977031
238,2nndimethylaminobenzoic_neut->an (+0 -> -1),8.51,8.436017151141153,0.0739828488588472
239,2oxopropanoic_neut->an (+0 -> -1),2.49,2.349584961824087,0.14041503817591305
240,2oxynaphtoquinone_neut->an (+0 -> -1),4.0,4.020950242291719,0.020950242291719157
241,2pchlorocinnamic_neut->an (+0 -> -1),4.23,4.159964921093062,0.07003507890693861
242,2ph5phimidazole_cation->neut (+1 -> +0),5.64,5.525629707276872,0.1143702927231276
243,2ph5phimidazole_neut->an (+0 -> -1),12.53,11.869075164535829,0.6609248354641704
244,2phbenzimidazole_neut->an (+0 -> -1),11.91,11.494778224849798,0.41522177515020253
245,2phenylimidazole_cation->neut (+1 -> +0),6.43,5.813759934617623,0.6162400653823763
246,2phenylimidazole_neut->an (+0 -> -1),13.32,12.476335410771899,0.8436645892281014
247,2tertbutylbenzoic_neut->an (+0 -> -1),3.57,3.0351775450154417,0.5348224549845582
248,2tertbutylphenol_neut->an (+0 -> -1),10.62,11.078335801651745,0.4583358016517458
249,2tertbutylpyridine_cation->neut (+1 -> +0),5.76,5.987305200581202,0.22730520058120263
250,2tertbutylthiazole_cation->neut (+1 -> +0),3.0,3.6163197750984137,0.6163197750984137
251,2thiophenecarboxylic_neut->an (+0 -> -1),3.53,3.47963454279939,0.05036545720060959
252,2vinylpyridine_cation->neut (+1 -> +0),4.98,4.739980441149775,0.24001955885022586
253,333trichlorolactic_neut->an (+0 -> -1),2.34,1.3117294871609166,1.0282705128390832
254,33bipyridine_2cation->cation (+2 -> +1),3.0,3.2487202398884722,0.24872023988847225
255,33bipyridine_cation->neut (+1 -> +0),4.6,4.469042810842536,0.13095718915746346
256,34dichlorophenol_neut->an (+0 -> -1),8.63,8.509114904178292,0.12088509582170914
257,34dimethylaniline_cation->neut (+1 -> +0),5.17,5.099129950798973,0.07087004920102657
258,34dimethylbenzoic_neut->an (+0 -> -1),4.41,4.440024639904288,0.03002463990428783
259,34dimethyl8hydroxyquinoline_cation->neut (+1 -> +0),5.8,5.771877602744622,0.028122397255377685
260,34dimethyl8hydroxyquinoline_neut->an (+0 -> -1),10.05,10.169349522473986,0.11934952247398556
261,34dimethylphenol_neut->an (+0 -> -1),10.32,10.431886810836849,0.11188681083684848
262,34dimethylpyridine_cation->neut (+1 -> +0),6.47,6.404441925352377,0.06555807464762253
263,34dimethylpyridineNoxyde_cation->neut (+1 -> +0),1.49,1.4297807149886728,0.06021928501132723
264,34dinitrobenzoic_neut->an (+0 -> -1),2.82,2.8918868769090746,0.0718868769090748
265,34dinitrophenol_neut->an (+0 -> -1),5.42,5.600016684822523,0.1800166848225233
266,345trifluorophenol_neut->an (+0 -> -1),7.84,7.881158077202756,0.04115807720275644
267,345trimethylphenol_neut->an (+0 -> -1),10.25,10.554816957193317,0.30481695719331725
268,35dibromoaniline_cation->neut (+1 -> +0),2.35,2.413215498540625,0.0632154985406248
269,35dibromophenol_neut->an (+0 -> -1),8.06,8.031033541628409,0.02896645837159184
270,35dichlorophenol_neut->an (+0 -> -1),8.48,8.051385693297512,0.4286143067024888
271,35dihydroxybenzoic_neut->an (+0 -> -1),4.04,4.053047643456123,0.013047643456123303
272,35diiodoaniline_cation->neut (+1 -> +0),2.37,2.7940665217967453,0.4240665217967452
273,35diiodophenol_neut->an (+0 -> -1),8.1,8.359280138467245,0.2592801384672452
274,35dimethoxyaniline_cation->neut (+1 -> +0),3.86,3.7759087101613567,0.08409128983864322
275,35dimethoxyphenol_neut->an (+0 -> -1),9.35,9.334342950733358,0.015657049266641465
276,35dimethyl4nitrophenol_neut->an (+0 -> -1),8.25,7.631744285530313,0.6182557144696874
277,35dimethylbenzoic_neut->an (+0 -> -1),4.3,4.257536492430988,0.042463507569011405
278,35dimethylphenol_neut->an (+0 -> -1),10.15,9.95646486704188,0.19353513295811986
279,35dimethylpyridine_cation->neut (+1 -> +0),6.09,5.908144559002684,0.18185544099731565
280,35dimethylpyridineNoxyde_cation->neut (+1 -> +0),1.18,0.6160488240819122,0.5639511759180877
281,35dinitroaniline_cation->neut (+1 -> +0),0.23,0.3848709887266013,0.1548709887266013
282,35dinitrobenzoic_neut->an (+0 -> -1),2.85,2.5780416768960235,0.2719583231039766
283,35dinitrophenol_neut->an (+0 -> -1),6.73,6.612996126543139,0.11700387345686103
284,36dichlorophtalic_neut->an (+0 -> -1),1.46,1.8567554200673282,0.3967554200673282
285,36dimethylpyridazine_cation->neut (+1 -> +0),3.99,4.579590973620972,0.5895909736209717
286,3acetamidobenzoic_neut->an (+0 -> -1),4.07,3.6113310480823637,0.45866895191763657
287,3acetoxybenzoic_neut->an (+0 -> -1),4.0,3.9264220032164223,0.07357799678357768
288,3acetylbenzoic_neut->an (+0 -> -1),3.83,3.8450235980654393,0.015023598065439181
289,3acetylpyridine_cation->neut (+1 -> +0),3.26,3.2750042461913456,0.015004246191345771
290,3amino1naphtoic_cation->neut (+1 -> +0),2.61,3.58425622044037,0.97425622044037
291,3amino1naphtoic_neut->an (+0 -> -1),4.39,4.253488442848807,0.13651155715119234
292,3aminobenzoic_cation->neut (+1 -> +0),3.07,3.290909062025298,0.22090906202529803
293,3aminobenzoic_neut->an (+0 -> -1),4.79,4.377967792551074,0.41203220744892644
