SMD-solv, 0.002036185976133097, 0.001681940475511297
expl1wat, -2.5174505043040165, 3.439284711929031
RDG%HB, -0.0048855539857716535, 0.016202293656576782
RDG%VdW, -0.002383489631021542, 0.013799445678373944
RDG%st, -0.007258211380404513, 0.014260475990153135
prom-RDG%HB, -0.0032236669964139457, 0.03872211683455751
prom-RDG%VdW, 0.000400144025513149, 0.006757628615980178
prom-RDG%st, -0.08568718752005118, 0.414798741608802
*mu, -0.4387688157623019, 8.008918120063672
tr-e*theta, 6.0918565046438795, 73.61854549519617
tr-*alpha, -12.93898386148233, 15.178272564557012
HLgap, -0.01184442093196382, 0.02464864758009456
Vol, -5.125426681512792, 0.9964968289234877
Surf, -2.3349773088077646, 1.2403476079777587
Surf+, 82.58166925555932, 38.95376112225074
Surf-, -84.91664661363957, 38.77212299134912
min-ESP, 92.3144583409958, 23.67109524757335
max-ESP, 101.57122324362506, 26.558927702416216
avg-ESP, 89.252169250053, 8.809242720396238
avg-ALIE, 0.8840511782554258, 0.23284182342751344
avg-ESP+, 47.823579758530585, 30.116781624106352
avg-ESP-, -28.80283317101646, 26.088696513536128
var-ESP, -40.646867366629614, 924.3740295641835
var-ESP+, 515.2049861557147, 538.4621940753682
var-ESP-, -555.8518534156043, 597.2016888409554
*PI-ESP, -0.7643034935543034, 12.526222670124097
MPI, 7.359985808127358, 71.50068109199549
min-LEA, -1.2637789822424308, 1.1533726686515744
max-LEA, 0.08212334473231675, 0.8017103899821701
avg-LEA, -0.29096562308512164, 0.12849743885749862
var-LEA, 419.5983766465503, 351.1285097668428
min-ALIE, 24.151130010825227, 16.256265339599835
max-ALIE, 41.32215488148512, 23.540549873110972
var-ALIE, 0.2995655276128604, 0.6422068942349063
avg|EF|, 3.5005260981496154, 6.103696183542486
0.75q|EF|, 5.577166991950325, 7.241101802864311
0.5q|EF|, 3.0400499465375215, 6.532548445157303
avgEF*tang, 0.845742814948902, 2.5383196987138748
0.75qEF*tang, 1.3401564414569027, 3.6012789419189235
0.5qEF*tang, 0.17094549989121682, 2.7410668028725103
avgEF*norm, 4.053593341929537, 6.645126570585688
0.75qEF*norm, 5.448966410779886, 8.887875451893375
0.5qEF*norm, 3.4927462363823016, 7.031730930883543
0.95q|EF|, 7.979666135204017, 9.325724312993058
0.9q|EF|, 0.8045875621104686, 9.220667979626024
0.95qEF*tang, 3.461983439511692, 5.836877341110117
0.9qEF*tang, -2.635003540659694, 5.28306463464792
0.95qEF*norm, 9.315330901643112, 10.606272247838502
0.9qEF*norm, 2.6056188415668227, 10.86026232058137
avgEF*angle, -0.12003105900852425, 0.2216643886390116
0.75qEF*angle, -0.1510964337968595, 0.24555682166857545
0.5qEF*angle, -0.15990620259125754, 0.27554022053737176
0.95qEF*angle, -0.0591192871002586, 0.12729933742125327
0.9qEF*angle, -0.09900370983040928, 0.18073708162023563
protonated SMD-solv, 0.007332769858074912, 0.0033204785551079192
protonated expl1wat, -8.330201849297696, 2.660689736803697
protonated RDG%HB, 0.02223008563650883, 0.03073713662819869
protonated RDG%VdW, 0.018388713208130493, 0.025112666820550224
protonated RDG%st, 0.04886139265284877, 0.03192183212040571
protonated prom-RDG%HB, 0.10680330315700527, 0.09086413892821602
protonated prom-RDG%VdW, 0.0024110109659644355, 0.01278125924528932
protonated prom-RDG%st, 2.7510007639419243, 1.1433778931774066
protonated *mu, 8.779289180288078, 5.886375452846718
protonated tr-e*theta, -2311.376569662223, 1612.2091254032628
protonated tr-*alpha, 166.45803081183604, 59.84402846280308
protonated HLgap, -0.35510449168192504, 0.052519533931721665
protonated Vol, 192.64682412279876, 52.390848166302845
protonated Surf, 190.02456627486345, 41.38478512607513
protonated Surf+, 142.0070295437314, 67.19943656621551
protonated Surf-, 48.017536680898736, 61.39335188173146
protonated min-ESP, -12.462830641755582, 66.7501028207928
protonated max-ESP, 115.96037091976088, 64.26868241120067
protonated avg-ESP, 44.552496196510866, 62.78695753459793
protonated avg-ALIE, 12.497710343266428, 0.6031386211525792
protonated avg-ESP+, 59.9991984562585, 42.466459692158764
protonated avg-ESP-, -16.627214473261013, 27.45540604675768
protonated var-ESP, 842.6869859296686, 594.3605058376318
protonated var-ESP+, 631.2104085981586, 604.828053759
protonated var-ESP-, 211.4765773373885, 405.51059843274163
protonated *PI-ESP, 23.980758140733517, 9.030382567952183
protonated MPI, 67.24274805048469, 40.431166400521064
protonated min-LEA, -28.47510921713905, 1.3157495319845105
protonated max-LEA, -14.875067492604327, 1.6006609969855556
protonated avg-LEA, -21.783803598087477, 1.1208078040945628
protonated var-LEA, 3110.3341873377767, 1639.419462751392
protonated min-ALIE, 270.1611087618412, 19.74968747198575
protonated max-ALIE, 454.0422348357658, 20.895206366325265
protonated var-ALIE, 1.822496338034218, 0.8340124808790202
protonated avg|EF|, 21.64397920083554, 4.948341700270336
protonated 0.75q|EF|, 19.18813033227326, 4.465434100552117
protonated 0.5q|EF|, 19.059178910750752, 5.495387376543847
protonated avgEF*tang, 14.476280417359767, 2.992727130041225
protonated 0.75qEF*tang, 19.18813033227326, 4.465434100552117
protonated 0.5qEF*tang, 12.166624129942287, 2.9729392286484786
protonated avgEF*norm, 13.814515583575707, 4.836790272673308
protonated 0.75qEF*norm, 18.39348581603883, 6.792866552501105
protonated 0.5qEF*norm, 11.689258205955776, 5.170237431567583
protonated 0.95q|EF|, 34.105898878350644, 6.663100610067086
protonated 0.9q|EF|, 28.008911898165717, 5.753559857842903
protonated 0.95qEF*tang, 34.105898878350644, 6.663100610067086
